Period,Phase,GameTime,SecondsSinceStart,Player,Group,XLoc,YLoc,EventName,ChatText,BlueNear,RedNear,YellowNear,GreenNear,PurpleNear,OrangeNear,CaptureType,CaptureResult,DestinationX,DestinationY,PotX,PotY,TransferType,TransferTarget,TransferAmount,OtherInfo
1,hunting,31,9.0636581,Green,1,4133,823,New Destination,,,,,,,,,,3325,694,
1,hunting,30,9.2196591,Orange,2,4982,770,New Destination,,,,,,,,,,4159,811,
1,hunting,30,9.2508593,Yellow,1,3691,671,New Destination,,,,,,,,,,2817,708,
1,hunting,30,9.3132597,Purple,2,4719,552,New Destination,,,,,,,,,,4188,560,
1,hunting,30,9.36006,Green,1,3944,694,New Destination,,,,,,,,,,3270,700,
1,hunting,30,9.4068603,Blue,1,3123.5,319.5,New Destination,,,,,,,,,,2549,539,
1,hunting,30,9.6252617,Red,1,2885,558,New Destination,,,,,,,,,,2267,448,
1,hunting,30,9.7188623,Green,1,3944,694,New Destination,,,,,,,,,,3206,715,
1,hunting,30,9.828063,Orange,2,4793,759.5,New Destination,,,,,,,,,,4049,853,
1,hunting,30,10.0464644,Green,1,3944,694,New Destination,,,,,,,,,,3147,730,
1,hunting,30,10.1088648,Blue,1,3123.5,319.5,New Destination,,,,,,,,,,2386,699,
1,hunting,29,10.4832672,Orange,2,4586.5,853,New Destination,,,,,,,,,,3933,884,
1,hunting,29,10.4832672,Red,1,2661,448,New Destination,,,,,,,,,,2112,548,
1,hunting,29,10.4832672,Blue,1,2889,554,New Destination,,,,,,,,,,2305,762,
1,hunting,29,10.5924679,Purple,2,4488,560,New Destination,,,,,,,,,,3914,568,
1,hunting,29,10.5924679,Green,1,3751.5,730,New Destination,,,,,,,,,,3042,745,
1,hunting,29,10.7328688,Yellow,1,3257,708,New Destination,,,,,,,,,,2578,636,
1,hunting,29,10.8888698,Orange,2,4586.5,853,New Destination,,,,,,,,,,3799,800,
1,hunting,29,10.9980705,Green,1,3751.5,730,New Destination,,,,,,,,,,2965,760,
1,hunting,28,11.2632722,Blue,1,2889,554,New Destination,,,,,,,,,,2138,737,
1,hunting,28,11.4036731,Green,1,3569.5,760,New Destination,,,,,,,,,,2888,751,
1,hunting,28,11.4660735,Orange,2,4359,800,New Destination,,,,,,,,,,3677,725,
1,hunting,28,11.4816736,Blue,1,2686,750,New Destination,,,,,,,,,,2092,705,
1,hunting,28,11.8092757,Yellow,1,3040,636,New Destination,,,,,,,,,,2302,623,
1,hunting,28,11.9496766,Orange,2,4359,800,New Destination,,,,,,,,,,3570,656,
1,hunting,28,11.9496766,Blue,1,2686,750,New Destination,,,,,,,,,,2007,635,
1,hunting,28,11.9496766,Green,1,3569.5,760,New Destination,,,,,,,,,,2776,737,
1,hunting,28,12.1212777,Purple,2,4309.5,568,New Destination,,,,,,,,,,3596,576,
1,hunting,27,12.2304784,Blue,1,2686,750,New Destination,,,,,,,,,,1948,575,
1,hunting,27,12.5892807,Orange,2,4142,656,New Destination,,,,,,,,,,3479,635,
1,hunting,27,12.5892807,Green,1,3342,737,New Destination,,,,,,,,,,2695,723,
1,hunting,27,12.6672812,Blue,1,2483,642,New Destination,,,,,,,,,,1833,553,
1,hunting,27,12.8076821,Red,1,2244.5,548,New Destination,,,,,,,,,,1574,534,
1,hunting,27,12.8856826,Orange,2,4142,656,New Destination,,,,,,,,,,3385,666,
1,hunting,27,13.0572837,Green,1,3342,737,New Destination,,,,,,,,,,2599,719,
1,hunting,27,13.0728838,Red,1,2244.5,548,New Destination,,,,,,,,,,1518,520,
1,hunting,27,13.0728838,Blue,1,2483,642,New Destination,,,,,,,,,,1716,540,
1,hunting,26,13.2444849,Yellow,1,2858,623,New Destination,,,,,,,,,,2141,533,
1,hunting,26,13.2756851,Orange,2,4142,656,New Destination,,,,,,,,,,3306,725,
